2017-03-24-6-09-40p.m.,1490350180610,1003.1609,84.3361,3
2017-03-24-6-09-41p.m.,1490350181689,1003.1804,84.17228,3
2017-03-24-6-09-42p.m.,1490350182764,1003.147,84.455,3
2017-03-24-6-09-43p.m.,1490350183845,1003.1809,84.16963,3
2017-03-24-6-09-44p.m.,1490350184925,1003.1814,84.16435,3
2017-03-24-6-09-46p.m.,1490350186004,1003.11865,84.6928,3
2017-03-24-6-09-47p.m.,1490350187085,1003.1448,84.473495,3
2017-03-24-6-09-48p.m.,1490350188164,1003.13184,84.58183,3
2017-03-24-6-09-49p.m.,1490350189243,1003.13086,84.58976,3
2017-03-24-6-09-50p.m.,1490350190324,1003.0769,85.04159,3
2017-03-24-6-09-51p.m.,1490350191403,1003.0735,85.07065,3
2017-03-24-6-09-52p.m.,1490350192483,1003.1033,84.81963,3
2017-03-24-6-09-53p.m.,1490350193564,1003.1067,84.79321,3
2017-03-24-6-09-54p.m.,1490350194649,1003.1228,84.655815,3
2017-03-24-6-09-55p.m.,1490350195725,1003.1133,84.737724,3
2017-03-24-6-09-56p.m.,1490350196804,1003.1428,84.48935,3
2017-03-24-6-09-57p.m.,1490350197885,1003.1814,84.16435,3
2017-03-24-6-09-58p.m.,1490350198964,1003.20874,83.93447,3
2017-03-24-6-10-00p.m.,1490350200044,1003.18506,84.135284,3
2017-03-24-6-10-01p.m.,1490350201127,1003.1841,84.14321,3
2017-03-24-6-10-02p.m.,1490350202205,1003.1885,84.106224,3
2017-03-24-6-10-03p.m.,1490350203285,1003.15796,84.36252,3
2017-03-24-6-10-04p.m.,1490350204365,1003.1526,84.40744,3
2017-03-24-6-10-05p.m.,1490350205445,1003.1804,84.17228,3
2017-03-24-6-10-06p.m.,1490350206545,1003.1853,84.132645,3
2017-03-24-6-10-07p.m.,1490350207605,1003.2234,83.81293,3
2017-03-24-6-10-08p.m.,1490350208690,1003.197,84.03488,3
2017-03-24-6-10-09p.m.,1490350209764,1003.1863,84.12472,3
2017-03-24-6-10-10p.m.,1490350210845,1003.14746,84.449715,3
2017-03-24-6-10-11p.m.,1490350211925,1003.1548,84.38895,3
2017-03-24-6-10-13p.m.,1490350213006,1003.1382,84.528984,3
2017-03-24-6-10-14p.m.,1490350214086,1003.10693,84.79057,3
2017-03-24-6-10-15p.m.,1490350215164,1003.1936,84.0613,3
2017-03-24-6-10-16p.m.,1490350216242,1003.2156,83.87898,3
2017-03-24-6-10-17p.m.,1490350217324,1003.16406,84.30968,3
2017-03-24-6-10-18p.m.,1490350218409,1003.1609,84.3361,3
2017-03-24-6-10-19p.m.,1490350219483,1003.0808,85.00988,3
2017-03-24-6-10-20p.m.,1490350220565,1003.0696,85.105,3
2017-03-24-6-10-21p.m.,1490350221643,1003.0803,85.01252,3
2017-03-24-6-10-22p.m.,1490350222723,1003.1167,84.70866,3
2017-03-24-6-10-23p.m.,1490350223803,1003.1116,84.75094,3
2017-03-24-6-10-24p.m.,1490350224885,1003.1057,84.80114,3
2017-03-24-6-10-25p.m.,1490350225964,1003.10815,84.78,3
2017-03-24-6-10-27p.m.,1490350227042,1003.1035,84.81963,3
2017-03-24-6-10-28p.m.,1490350228123,1003.1216,84.66638,3
2017-03-24-6-10-29p.m.,1490350229203,1003.11816,84.69545,3
2017-03-24-6-10-30p.m.,1490350230283,1003.1411,84.50256,3
2017-03-24-6-10-31p.m.,1490350231364,1003.0823,84.996666,3
2017-03-24-6-10-32p.m.,1490350232444,1003.07666,85.04423,3
2017-03-24-6-10-33p.m.,1490350233524,1003.1196,84.682236,3
2017-03-24-6-10-34p.m.,1490350234602,1003.10376,84.81699,3
2017-03-24-6-10-35p.m.,1490350235683,1003.08716,84.95703,3
2017-03-24-6-10-36p.m.,1490350236762,1003.1194,84.684875,3
2017-03-24-6-10-37p.m.,1490350237843,1003.07764,85.0363,3
2017-03-24-6-10-38p.m.,1490350238923,1003.10596,84.7985,3
2017-03-24-6-10-40p.m.,1490350240002,1003.0913,84.920044,3
2017-03-24-6-10-41p.m.,1490350241085,1003.1304,84.5924,3
2017-03-24-6-10-42p.m.,1490350242165,1003.15137,84.41801,3
2017-03-24-6-10-43p.m.,1490350243253,1003.1631,84.317604,3
2017-03-24-6-10-44p.m.,1490350244325,1003.14185,84.49728,3
2017-03-24-6-10-45p.m.,1490350245406,1003.1704,84.25683,3
2017-03-24-6-10-46p.m.,1490350246484,1003.17456,84.22248,3
2017-03-24-6-10-47p.m.,1490350247563,1003.13794,84.528984,3
2017-03-24-6-10-48p.m.,1490350248643,1003.14014,84.51049,3
2017-03-24-6-10-49p.m.,1490350249727,1003.18604,84.12472,3
2017-03-24-6-10-50p.m.,1490350250806,1003.1758,84.211914,3
2017-03-24-6-10-51p.m.,1490350251884,1003.19214,84.07452,3
2017-03-24-6-10-52p.m.,1490350252964,1003.1763,84.20927,3
2017-03-24-6-10-54p.m.,1490350254049,1003.1279,84.61354,3
2017-03-24-6-10-55p.m.,1490350255145,1003.15894,84.35459,3
2017-03-24-6-10-56p.m.,1490350256210,1003.166,84.29382,3
2017-03-24-6-10-57p.m.,1490350257287,1003.1909,84.08508,3
2017-03-24-6-10-58p.m.,1490350258369,1003.1831,84.15114,3
2017-03-24-6-10-59p.m.,1490350259444,1003.1975,84.029594,3
2017-03-24-6-11-00p.m.,1490350260524,1003.1553,84.38366,3
2017-03-24-6-11-01p.m.,1490350261606,1003.1648,84.30439,3
2017-03-24-6-11-02p.m.,1490350262693,1003.15625,84.37573,3
2017-03-24-6-11-03p.m.,1490350263765,1003.147,84.455,3
2017-03-24-6-11-04p.m.,1490350264845,1003.1233,84.65317,3
2017-03-24-6-11-05p.m.,1490350265926,1003.147,84.455,3
2017-03-24-6-11-07p.m.,1490350267005,1003.157,84.370445,3
2017-03-24-6-11-08p.m.,1490350268089,1003.17017,84.259476,3
2017-03-24-6-11-09p.m.,1490350269171,1003.18335,84.1485,3
2017-03-24-6-11-10p.m.,1490350270245,1003.145,84.470856,3
2017-03-24-6-11-11p.m.,1490350271329,1003.1521,84.41008,3
2017-03-24-6-11-12p.m.,1490350272406,1003.14575,84.46293,3
2017-03-24-6-11-13p.m.,1490350273487,1003.16064,84.33874,3
2017-03-24-6-11-14p.m.,1490350274565,1003.16504,84.30175,3
2017-03-24-6-11-15p.m.,1490350275646,1003.1926,84.07187,3
2017-03-24-6-11-16p.m.,1490350276726,1003.1787,84.18813,3
2017-03-24-6-11-17p.m.,1490350277805,1003.1985,84.02167,3
2017-03-24-6-11-18p.m.,1490350278895,1003.2014,83.99789,3
2017-03-24-6-11-19p.m.,1490350279965,1003.1975,84.029594,3
2017-03-24-6-11-21p.m.,1490350281045,1003.17993,84.17756,3
2017-03-24-6-11-22p.m.,1490350282126,1003.2158,83.87634,3
2017-03-24-6-11-23p.m.,1490350283210,1003.1802,84.17492,3
2017-03-24-6-11-24p.m.,1490350284287,1003.18896,84.10094,3
2017-03-24-6-11-25p.m.,1490350285366,1003.19116,84.08244,3
2017-03-24-6-11-26p.m.,1490350286444,1003.199,84.01638,3
2017-03-24-6-11-27p.m.,1490350287528,1003.18286,84.15378,3
2017-03-24-6-11-28p.m.,1490350288616,1003.21655,83.871056,3
2017-03-24-6-11-29p.m.,1490350289696,1003.21436,83.88691,3
2017-03-24-6-11-30p.m.,1490350290766,1003.2224,83.820854,3
2017-03-24-6-11-31p.m.,1490350291845,1003.2256,83.79443,3
2017-03-24-6-11-32p.m.,1490350292928,1003.2102,83.923904,3
2017-03-24-6-11-34p.m.,1490350294005,1003.1582,84.35988,3
2017-03-24-6-11-35p.m.,1490350295086,1003.19116,84.08244,3
2017-03-24-6-11-36p.m.,1490350296172,1003.2119,83.90805,3
2017-03-24-6-11-37p.m.,1490350297247,1003.2322,83.738945,3
2017-03-24-6-11-38p.m.,1490350298336,1003.2776,83.35846,3
2017-03-24-6-11-39p.m.,1490350299406,1003.25024,83.58833,3
2017-03-24-6-11-40p.m.,1490350300487,1003.228,83.77329,3
2017-03-24-6-11-41p.m.,1490350301568,1003.2102,83.923904,3
2017-03-24-6-11-42p.m.,1490350302651,1003.20874,83.93447,3
2017-03-24-6-11-43p.m.,1490350303733,1003.1987,84.01903,3
2017-03-24-6-11-44p.m.,1490350304808,1003.18335,84.1485,3
2017-03-24-6-11-45p.m.,1490350305887,1003.2256,83.79443,3
2017-03-24-6-11-46p.m.,1490350306964,1003.2156,83.87898,3
2017-03-24-6-11-48p.m.,1490350308044,1003.2405,83.67024,3
2017-03-24-6-11-49p.m.,1490350309129,1003.24536,83.62797,3
2017-03-24-6-11-50p.m.,1490350310208,1003.23193,83.741585,3
2017-03-24-6-11-51p.m.,1490350311289,1003.2136,83.89484,3
2017-03-24-6-11-52p.m.,1490350312367,1003.1953,84.04809,3
2017-03-24-6-11-53p.m.,1490350313445,1003.1594,84.34931,3
2017-03-24-6-11-54p.m.,1490350314529,1003.2124,83.90541,3
2017-03-24-6-11-55p.m.,1490350315608,1003.2041,83.974106,3
2017-03-24-6-11-56p.m.,1490350316687,1003.1987,84.01903,3
2017-03-24-6-11-57p.m.,1490350317771,1003.2178,83.86049,3
2017-03-24-6-11-58p.m.,1490350318845,1003.2146,83.88691,3
2017-03-24-6-11-59p.m.,1490350319928,1003.2046,83.971466,3
2017-03-24-6-12-01p.m.,1490350321005,1003.1653,84.2991,3
